Food_ID,Food_Name,Quantity,Expiry_Date,Provider_ID,Provider_Type,Location,Food_Type,Meal_Type,Name,Type_x,Address,City,Contact,Receiver_ID,Status,Type_y
867,Soup,1,2025-03-21,870,Supermarket,New Hollyfurt,Vegetarian,Snacks,Mcgee PLC,Supermarket,"651 James Path
West Stephenside, MT 25848",New Hollyfurt,378-777-7668x60325,,,
868,Soup,4,2025-03-22,504,Catering Service,Gaineschester,Non-Vegetarian,Snacks,Small Ltd,Catering Service,"85125 Deanna Garden
New Sherry, IL 97694",Gaineschester,1943075475,,,
869,Fish,27,2025-03-20,40,Restaurant,Jennifertown,Vegan,Snacks,Robinson PLC,Restaurant,"59437 Schneider Villages Suite 050
South Derek, NM 07539",Jennifertown,925-882-9055,,,
870,Fish,3,2025-03-30,653,Catering Service,Cameronside,Vegetarian,Breakfast,"Perry, Perez and Carter",Catering Service,"178 Randy Fords
East Chadton, TX 86183",Cameronside,085.588.5857,840.0,Completed,Shelter
870,Fish,3,2025-03-30,653,Catering Service,Cameronside,Vegetarian,Breakfast,"Perry, Perez and Carter",Catering Service,"178 Randy Fords
East Chadton, TX 86183",Cameronside,085.588.5857,666.0,Completed,NGO
870,Fish,3,2025-03-30,653,Catering Service,Cameronside,Vegetarian,Breakfast,"Perry, Perez and Carter",Catering Service,"178 Randy Fords
East Chadton, TX 86183",Cameronside,085.588.5857,172.0,Pending,Charity
871,Chicken,7,2025-03-16,875,Grocery Store,South William,Non-Vegetarian,Lunch,Mendoza-Espinoza,Grocery Store,"8229 Sheila Trail
New Erica, DE 07371",South William,029-780-2681x85712,,,
872,Vegetables,50,2025-03-29,717,Catering Service,Pamelaberg,Vegetarian,Snacks,Shepherd and Sons,Catering Service,"533 Peters Locks Suite 995
West Mindyhaven, MS 87079",Pamelaberg,+1-508-027-9784,,,
873,Rice,49,2025-03-29,712,Restaurant,Huberstad,Vegan,Lunch,Payne Inc,Restaurant,"9339 Jackson Spur
Williamsshire, ID 32726",Huberstad,001-148-921-4043x467,63.0,Completed,Charity
874,Bread,45,2025-03-17,655,Restaurant,Jimmyberg,Non-Vegetarian,Snacks,Smith Group,Restaurant,"USCGC Meyer
FPO AP 46538",Jimmyberg,694.134.6616x8811,,,
875,Bread,19,2025-03-29,721,Catering Service,Port Staceymouth,Non-Vegetarian,Breakfast,Randolph-Bauer,Catering Service,"117 Kayla Ramp Suite 638
Jenniferstad, MS 30328",Port Staceymouth,2885719618,799.0,Pending,Charity
876,Salad,38,2025-03-20,78,Restaurant,North Susan,Vegan,Snacks,Frazier LLC,Restaurant,"115 Danielle Oval Apt. 679
Port Jessica, AZ 21218",North Susan,5883270069,,,
877,Chicken,8,2025-03-20,374,Grocery Store,Steeleport,Non-Vegetarian,Lunch,"Pollard, Yoder and Martin",Grocery Store,"3352 Willis Junctions Apt. 432
Lake Pamelaborough, NV 36555",Steeleport,731-612-0267x787,185.0,Completed,Individual
877,Chicken,8,2025-03-20,374,Grocery Store,Steeleport,Non-Vegetarian,Lunch,"Pollard, Yoder and Martin",Grocery Store,"3352 Willis Junctions Apt. 432
Lake Pamelaborough, NV 36555",Steeleport,731-612-0267x787,472.0,Cancelled,Charity
878,Rice,23,2025-03-29,17,Catering Service,West Dawn,Non-Vegetarian,Snacks,Miller Ltd,Catering Service,"355 Rogers Ferry Suite 116
East Stevenburgh, MD 93961",West Dawn,(876)537-9861x93433,,,
879,Chicken,21,2025-03-25,778,Catering Service,Edwardsbury,Non-Vegetarian,Dinner,Blanchard-Parsons,Catering Service,"81800 Preston Land Apt. 698
Murphyport, MS 99875",Edwardsbury,1686096009,382.0,Cancelled,Shelter
879,Chicken,21,2025-03-25,778,Catering Service,Edwardsbury,Non-Vegetarian,Dinner,Blanchard-Parsons,Catering Service,"81800 Preston Land Apt. 698
Murphyport, MS 99875",Edwardsbury,1686096009,124.0,Completed,Charity
880,Soup,35,2025-03-25,954,Catering Service,Randallchester,Vegetarian,Lunch,Herrera LLC,Catering Service,"03238 Singh Mill Apt. 542
Donaldburgh, IL 63546",Randallchester,8412901538,,,
881,Dairy,43,2025-03-17,655,Restaurant,Jimmyberg,Vegetarian,Lunch,Smith Group,Restaurant,"USCGC Meyer
FPO AP 46538",Jimmyberg,694.134.6616x8811,,,
882,Salad,43,2025-03-23,138,Grocery Store,North Sherrimouth,Vegan,Lunch,"Jones, Rojas and Brown",Grocery Store,"3671 Hansen Loaf
Port Nicholas, VT 97420",North Sherrimouth,490.519.3490x03679,52.0,Completed,NGO
882,Salad,43,2025-03-23,138,Grocery Store,North Sherrimouth,Vegan,Lunch,"Jones, Rojas and Brown",Grocery Store,"3671 Hansen Loaf
Port Nicholas, VT 97420",North Sherrimouth,490.519.3490x03679,809.0,Pending,Individual
882,Salad,43,2025-03-23,138,Grocery Store,North Sherrimouth,Vegan,Lunch,"Jones, Rojas and Brown",Grocery Store,"3671 Hansen Loaf
Port Nicholas, VT 97420",North Sherrimouth,490.519.3490x03679,743.0,Cancelled,Charity
882,Salad,43,2025-03-23,138,Grocery Store,North Sherrimouth,Vegan,Lunch,"Jones, Rojas and Brown",Grocery Store,"3671 Hansen Loaf
Port Nicholas, VT 97420",North Sherrimouth,490.519.3490x03679,810.0,Completed,NGO
883,Bread,8,2025-03-23,857,Supermarket,Jordanborough,Vegetarian,Lunch,Holmes-Schaefer,Supermarket,"61354 Tina Cliff
Sandershaven, UT 60062",Jordanborough,759-916-3267x89739,,,
884,Chicken,27,2025-03-28,371,Grocery Store,Solisburgh,Vegetarian,Lunch,"Montgomery, Dominguez and Hopkins",Grocery Store,"565 Davis Shoals
New James, ND 98971",Solisburgh,575.394.8230x121,,,
885,Rice,44,2025-03-22,503,Restaurant,Joseville,Vegan,Lunch,Abbott-Robinson,Restaurant,"PSC 1306, Box 2371
APO AA 44403",Joseville,449-700-6900x46176,,,
886,Bread,48,2025-03-20,423,Restaurant,South Justinborough,Vegetarian,Breakfast,Serrano-Lopez,Restaurant,"312 Hodge Center
West Stevenshire, KS 70989",South Justinborough,(225)688-7752x0658,256.0,Pending,Individual
886,Bread,48,2025-03-20,423,Restaurant,South Justinborough,Vegetarian,Breakfast,Serrano-Lopez,Restaurant,"312 Hodge Center
West Stevenshire, KS 70989",South Justinborough,(225)688-7752x0658,375.0,Completed,Shelter
886,Bread,48,2025-03-20,423,Restaurant,South Justinborough,Vegetarian,Breakfast,Serrano-Lopez,Restaurant,"312 Hodge Center
West Stevenshire, KS 70989",South Justinborough,(225)688-7752x0658,842.0,Cancelled,Shelter
886,Bread,48,2025-03-20,423,Restaurant,South Justinborough,Vegetarian,Breakfast,Serrano-Lopez,Restaurant,"312 Hodge Center
West Stevenshire, KS 70989",South Justinborough,(225)688-7752x0658,297.0,Cancelled,Individual
887,Soup,12,2025-03-21,825,Supermarket,South Bryan,Vegetarian,Lunch,"Smith, Lynch and Anderson",Supermarket,"85965 Vanessa Hollow
New Patriciamouth, WA 82198",South Bryan,+1-560-761-6843x29675,,,
888,Salad,6,2025-03-25,50,Catering Service,West Danielborough,Non-Vegetarian,Snacks,Perez-Williams,Catering Service,"956 Joseph Ford Apt. 098
Moorestad, LA 74730",West Danielborough,(305)890-2191x91055,345.0,Pending,Individual
889,Soup,21,2025-03-16,266,Grocery Store,Port Ronaldshire,Vegan,Snacks,Thomas-Carpenter,Grocery Store,"0891 Martin Shore Apt. 596
Mcdonaldstad, PA 01987",Port Ronaldshire,021.908.0322x164,,,
890,Chicken,40,2025-03-28,41,Catering Service,Bentleyburgh,Vegan,Lunch,Kelly-Ware,Catering Service,"482 Bush Island
Wrightburgh, MI 64397",Bentleyburgh,(033)969-7445x782,168.0,Pending,Shelter
891,Chicken,9,2025-03-18,539,Restaurant,Watsonton,Vegetarian,Lunch,Smith-Thomas,Restaurant,"682 Samantha Ranch Apt. 661
East Patricia, NM 14216",Watsonton,962.444.4824x7142,511.0,Pending,NGO
892,Bread,42,2025-03-19,405,Supermarket,Kevinfort,Vegetarian,Dinner,"Mills, Smith and Martin",Supermarket,"04051 Murray Forge Suite 530
Seanmouth, MN 69922",Kevinfort,(202)949-6624,999.0,Cancelled,NGO
892,Bread,42,2025-03-19,405,Supermarket,Kevinfort,Vegetarian,Dinner,"Mills, Smith and Martin",Supermarket,"04051 Murray Forge Suite 530
Seanmouth, MN 69922",Kevinfort,(202)949-6624,306.0,Completed,Charity
893,Salad,3,2025-03-28,46,Grocery Store,South Lisaberg,Vegan,Lunch,"Fisher, Hernandez and Webster",Grocery Store,"8490 Valdez Ports Suite 007
Port Jeremy, NV 85800",South Lisaberg,871-801-8397x99626,594.0,Cancelled,Shelter
893,Salad,3,2025-03-28,46,Grocery Store,South Lisaberg,Vegan,Lunch,"Fisher, Hernandez and Webster",Grocery Store,"8490 Valdez Ports Suite 007
Port Jeremy, NV 85800",South Lisaberg,871-801-8397x99626,299.0,Completed,Shelter
894,Pasta,43,2025-03-25,310,Grocery Store,Saraburgh,Vegetarian,Dinner,"Sullivan, Thornton and Peterson",Grocery Store,"1679 John Court
Katherineberg, ID 45885",Saraburgh,(688)116-5399,,,
895,Pasta,38,2025-03-29,888,Supermarket,West Sharonview,Vegan,Snacks,Schmidt-Alexander,Supermarket,"96966 Smith Expressway
Lauraburgh, MD 50475",West Sharonview,(616)029-0456x6126,373.0,Pending,Shelter
896,Vegetables,32,2025-03-18,547,Restaurant,Batesstad,Vegetarian,Snacks,"Walter, Gonzales and Potter",Restaurant,"77735 Parsons Underpass Apt. 969
Jillberg, NH 89270",Batesstad,2616749124,648.0,Pending,NGO
896,Vegetables,32,2025-03-18,547,Restaurant,Batesstad,Vegetarian,Snacks,"Walter, Gonzales and Potter",Restaurant,"77735 Parsons Underpass Apt. 969
Jillberg, NH 89270",Batesstad,2616749124,417.0,Completed,NGO
897,Chicken,5,2025-03-20,638,Restaurant,Jeffreyport,Non-Vegetarian,Lunch,Patterson Inc,Restaurant,"440 Donald Corner Apt. 571
Sandraberg, VA 54153",Jeffreyport,019.231.7207,53.0,Cancelled,Shelter
898,Fish,28,2025-03-27,87,Grocery Store,West Adam,Non-Vegetarian,Breakfast,"Young, Townsend and Mccarthy",Grocery Store,"4577 Shannon Tunnel Suite 786
Jamesview, CT 96322",West Adam,001-286-579-2810x1913,888.0,Completed,Charity
899,Pasta,44,2025-03-29,5,Grocery Store,Valentineside,Vegetarian,Snacks,Coleman-Farley,Grocery Store,"078 Matthew Creek Apt. 319
Saraborough, MA 53978",Valentineside,193.714.6577,,,
900,Dairy,31,2025-03-29,732,Supermarket,Ginaview,Non-Vegetarian,Breakfast,Mendoza LLC,Supermarket,"07376 Joe Locks Apt. 174
Lake Joseside, MO 10326",Ginaview,636.763.0459x119,357.0,Cancelled,Individual
901,Vegetables,38,2025-03-26,183,Grocery Store,South Anne,Vegetarian,Dinner,Elliott-Stephens,Grocery Store,"240 Brian Circle Apt. 335
Morrowfurt, KS 49845",South Anne,(416)071-3611x991,190.0,Pending,Charity
902,Salad,34,2025-03-30,347,Supermarket,Louismouth,Vegan,Snacks,"Hood, Hoffman and Wright",Supermarket,"783 Gonzales Valleys Apt. 115
Alexandrialand, NH 52248",Louismouth,992.697.3906x31622,770.0,Cancelled,Charity
902,Salad,34,2025-03-30,347,Supermarket,Louismouth,Vegan,Snacks,"Hood, Hoffman and Wright",Supermarket,"783 Gonzales Valleys Apt. 115
Alexandrialand, NH 52248",Louismouth,992.697.3906x31622,293.0,Completed,Charity
903,Rice,25,2025-03-30,452,Supermarket,New Erica,Vegetarian,Breakfast,"Roberson, Marquez and Mcdowell",Supermarket,"763 Lewis Springs Apt. 567
Stevenberg, DC 99917",New Erica,001-664-180-0480x4998,508.0,Completed,Individual
904,Chicken,40,2025-03-22,709,Restaurant,South Kathryn,Vegetarian,Breakfast,Barry Group,Restaurant,"632 Wong Place
West Shane, CO 27966",South Kathryn,+1-533-592-0009x5523,199.0,Completed,Individual
904,Chicken,40,2025-03-22,709,Restaurant,South Kathryn,Vegetarian,Breakfast,Barry Group,Restaurant,"632 Wong Place
West Shane, CO 27966",South Kathryn,+1-533-592-0009x5523,745.0,Completed,NGO
905,Bread,37,2025-03-25,2,Grocery Store,East Sheena,Vegan,Dinner,"Nielsen, Johnson and Fuller",Grocery Store,"91228 Hanson Stream
Welchtown, OR 27136",East Sheena,+1-925-283-8901x6297,386.0,Cancelled,Individual
906,Soup,17,2025-03-30,191,Grocery Store,Lake Jessicamouth,Vegan,Snacks,Grant-Davis,Grocery Store,"6946 Shaffer Viaduct Apt. 909
Lisabury, LA 90232",Lake Jessicamouth,+1-672-949-7621x738,849.0,Completed,Shelter
906,Soup,17,2025-03-30,191,Grocery Store,Lake Jessicamouth,Vegan,Snacks,Grant-Davis,Grocery Store,"6946 Shaffer Viaduct Apt. 909
Lisabury, LA 90232",Lake Jessicamouth,+1-672-949-7621x738,354.0,Pending,Charity
907,Chicken,17,2025-03-16,175,Catering Service,Katherinefurt,Vegan,Lunch,Olson Ltd,Catering Service,"45318 Delgado Junctions Apt. 756
Jamesburgh, IA 92476",Katherinefurt,+1-446-162-1060,,,
908,Rice,16,2025-03-27,463,Grocery Store,East Edwinburgh,Non-Vegetarian,Snacks,Carey-Ramos,Grocery Store,"6431 Kelly Brooks
West Stephaniemouth, NV 75536",East Edwinburgh,178-837-6236x9304,,,
909,Fish,10,2025-03-28,831,Catering Service,Lewishaven,Vegan,Snacks,Figueroa Inc,Catering Service,"5678 Washington Pines Suite 444
Millerfurt, DE 55779",Lewishaven,107.592.8920,161.0,Cancelled,Charity
909,Fish,10,2025-03-28,831,Catering Service,Lewishaven,Vegan,Snacks,Figueroa Inc,Catering Service,"5678 Washington Pines Suite 444
Millerfurt, DE 55779",Lewishaven,107.592.8920,763.0,Cancelled,Shelter
909,Fish,10,2025-03-28,831,Catering Service,Lewishaven,Vegan,Snacks,Figueroa Inc,Catering Service,"5678 Washington Pines Suite 444
Millerfurt, DE 55779",Lewishaven,107.592.8920,554.0,Completed,Charity
910,Salad,37,2025-03-19,533,Catering Service,Rogersmouth,Vegetarian,Breakfast,"Daniel, Schroeder and Morse",Catering Service,"71684 Campbell Stravenue
Garrettside, HI 68372",Rogersmouth,+1-753-153-8390x0816,492.0,Cancelled,NGO
911,Fish,5,2025-03-21,124,Supermarket,Lake Shelby,Vegetarian,Dinner,"Allen, Zimmerman and Harrington",Supermarket,"PSC 7915, Box 6921
APO AE 81937",Lake Shelby,832-646-1114x86947,319.0,Pending,Charity
911,Fish,5,2025-03-21,124,Supermarket,Lake Shelby,Vegetarian,Dinner,"Allen, Zimmerman and Harrington",Supermarket,"PSC 7915, Box 6921
APO AE 81937",Lake Shelby,832-646-1114x86947,959.0,Completed,Charity
912,Dairy,6,2025-03-28,334,Grocery Store,South Jillshire,Non-Vegetarian,Breakfast,Cox-Mcintyre,Grocery Store,"85337 King Junction Suite 272
East Nicoleshire, ID 63161",South Jillshire,(422)450-8076,632.0,Cancelled,NGO
912,Dairy,6,2025-03-28,334,Grocery Store,South Jillshire,Non-Vegetarian,Breakfast,Cox-Mcintyre,Grocery Store,"85337 King Junction Suite 272
East Nicoleshire, ID 63161",South Jillshire,(422)450-8076,192.0,Cancelled,Individual
912,Dairy,6,2025-03-28,334,Grocery Store,South Jillshire,Non-Vegetarian,Breakfast,Cox-Mcintyre,Grocery Store,"85337 King Junction Suite 272
East Nicoleshire, ID 63161",South Jillshire,(422)450-8076,204.0,Cancelled,Individual
913,Fruits,39,2025-03-22,962,Catering Service,Alexanderchester,Vegetarian,Dinner,Galloway-Henderson,Catering Service,"Unit 2168 Box 9786
DPO AA 06880",Alexanderchester,001-867-928-0212x3211,855.0,Pending,NGO
913,Fruits,39,2025-03-22,962,Catering Service,Alexanderchester,Vegetarian,Dinner,Galloway-Henderson,Catering Service,"Unit 2168 Box 9786
DPO AA 06880",Alexanderchester,001-867-928-0212x3211,439.0,Cancelled,Shelter
914,Chicken,18,2025-03-27,995,Supermarket,Manningshire,Vegan,Dinner,Moore Group,Supermarket,"46915 Maynard Dam Suite 320
North Alyssa, CA 48762",Manningshire,889-093-8775x51762,,,
915,Vegetables,35,2025-03-22,198,Restaurant,Port Karen,Non-Vegetarian,Snacks,Bowman LLC,Restaurant,"70033 Katie Walk
South Joshuaport, NY 57110",Port Karen,(890)877-4218x852,531.0,Cancelled,Charity
915,Vegetables,35,2025-03-22,198,Restaurant,Port Karen,Non-Vegetarian,Snacks,Bowman LLC,Restaurant,"70033 Katie Walk
South Joshuaport, NY 57110",Port Karen,(890)877-4218x852,686.0,Pending,Charity
915,Vegetables,35,2025-03-22,198,Restaurant,Port Karen,Non-Vegetarian,Snacks,Bowman LLC,Restaurant,"70033 Katie Walk
South Joshuaport, NY 57110",Port Karen,(890)877-4218x852,344.0,Pending,Charity
915,Vegetables,35,2025-03-22,198,Restaurant,Port Karen,Non-Vegetarian,Snacks,Bowman LLC,Restaurant,"70033 Katie Walk
South Joshuaport, NY 57110",Port Karen,(890)877-4218x852,875.0,Completed,Individual
916,Rice,47,2025-03-16,920,Restaurant,New Calebberg,Non-Vegetarian,Snacks,"Hudson, Spence and Perez",Restaurant,"52439 April Lodge
Timothyburgh, MS 86772",New Calebberg,2329447078,738.0,Completed,Charity
917,Soup,15,2025-03-28,393,Restaurant,Heatherview,Vegan,Dinner,Steele Ltd,Restaurant,"79988 Laura Motorway Suite 853
West Kennethfort, NV 88945",Heatherview,001-300-000-8103x26863,328.0,Completed,Individual
917,Soup,15,2025-03-28,393,Restaurant,Heatherview,Vegan,Dinner,Steele Ltd,Restaurant,"79988 Laura Motorway Suite 853
West Kennethfort, NV 88945",Heatherview,001-300-000-8103x26863,90.0,Completed,Shelter
918,Dairy,8,2025-03-29,583,Catering Service,Marcstad,Vegetarian,Breakfast,Martin-Wright,Catering Service,"45525 Ronald Forks
Mauricestad, ID 75984",Marcstad,(870)723-3756x318,35.0,Pending,Shelter
919,Soup,35,2025-03-26,52,Supermarket,Port Dianaberg,Non-Vegetarian,Dinner,Buck-Carey,Supermarket,"3155 Strickland Lakes
Nelsonview, MN 90401",Port Dianaberg,+1-163-218-3619x58525,762.0,Cancelled,NGO
920,Soup,2,2025-03-19,691,Restaurant,Youngchester,Vegetarian,Snacks,"Obrien, King and Robinson",Restaurant,"560 Diane Place
North Carla, SC 62821",Youngchester,+1-513-264-8229x419,673.0,Completed,Charity
920,Soup,2,2025-03-19,691,Restaurant,Youngchester,Vegetarian,Snacks,"Obrien, King and Robinson",Restaurant,"560 Diane Place
North Carla, SC 62821",Youngchester,+1-513-264-8229x419,766.0,Pending,Shelter
921,Chicken,6,2025-03-26,59,Grocery Store,Marissaville,Vegetarian,Snacks,"Warner, White and Morris",Grocery Store,"92097 Simmons Cape
Arthurchester, AL 44273",Marissaville,001-947-280-2490,77.0,Cancelled,Individual
921,Chicken,6,2025-03-26,59,Grocery Store,Marissaville,Vegetarian,Snacks,"Warner, White and Morris",Grocery Store,"92097 Simmons Cape
Arthurchester, AL 44273",Marissaville,001-947-280-2490,536.0,Completed,Shelter
922,Soup,32,2025-03-22,312,Restaurant,North Ianbury,Non-Vegetarian,Dinner,Garcia-Hunter,Restaurant,"019 Amy Station
South Daniel, MD 51890",North Ianbury,150-729-4411,858.0,Pending,Individual
923,Fruits,42,2025-03-24,161,Supermarket,Perezport,Vegan,Snacks,Campbell LLC,Supermarket,"8423 Karen Trace Apt. 648
Johnland, IA 21810",Perezport,001-211-446-3315x74760,,,
924,Fish,3,2025-03-20,764,Restaurant,New Travisshire,Vegetarian,Dinner,"Villegas, Chen and Campos",Restaurant,"5698 Trevor Ridges
Samanthaburgh, VT 05005",New Travisshire,(619)661-4594x325,893.0,Cancelled,Charity
924,Fish,3,2025-03-20,764,Restaurant,New Travisshire,Vegetarian,Dinner,"Villegas, Chen and Campos",Restaurant,"5698 Trevor Ridges
Samanthaburgh, VT 05005",New Travisshire,(619)661-4594x325,974.0,Cancelled,NGO
925,Salad,12,2025-03-26,665,Catering Service,West Billborough,Non-Vegetarian,Lunch,Ortega-Webb,Catering Service,"62621 Mikayla Hollow Suite 797
Melendezview, ME 58412",West Billborough,001-646-036-9173x42885,554.0,Pending,Charity
925,Salad,12,2025-03-26,665,Catering Service,West Billborough,Non-Vegetarian,Lunch,Ortega-Webb,Catering Service,"62621 Mikayla Hollow Suite 797
Melendezview, ME 58412",West Billborough,001-646-036-9173x42885,480.0,Completed,NGO
925,Salad,12,2025-03-26,665,Catering Service,West Billborough,Non-Vegetarian,Lunch,Ortega-Webb,Catering Service,"62621 Mikayla Hollow Suite 797
Melendezview, ME 58412",West Billborough,001-646-036-9173x42885,144.0,Pending,Individual
925,Salad,12,2025-03-26,665,Catering Service,West Billborough,Non-Vegetarian,Lunch,Ortega-Webb,Catering Service,"62621 Mikayla Hollow Suite 797
Melendezview, ME 58412",West Billborough,001-646-036-9173x42885,652.0,Pending,Shelter
926,Rice,41,2025-03-16,240,Catering Service,Andreaborough,Vegetarian,Snacks,Marshall Ltd,Catering Service,"30050 Christine Square Apt. 097
Kingfort, KS 26841",Andreaborough,+1-314-339-0357x53136,96.0,Cancelled,Individual
926,Rice,41,2025-03-16,240,Catering Service,Andreaborough,Vegetarian,Snacks,Marshall Ltd,Catering Service,"30050 Christine Square Apt. 097
Kingfort, KS 26841",Andreaborough,+1-314-339-0357x53136,112.0,Completed,Individual
927,Fruits,39,2025-03-26,261,Grocery Store,South Richardhaven,Vegetarian,Snacks,"Lopez, Davis and Duncan",Grocery Store,"1779 Zachary Island Suite 743
Santosmouth, IL 00898",South Richardhaven,424-107-9020,,,
928,Bread,20,2025-03-20,852,Grocery Store,East Shanestad,Vegetarian,Breakfast,Jones-Burnett,Grocery Store,"515 Elizabeth Well Suite 591
East Paul, IN 33760",East Shanestad,001-718-367-8316,318.0,Cancelled,Charity
929,Bread,23,2025-03-26,181,Restaurant,Taylormouth,Vegan,Lunch,"Black, Montgomery and Hernandez",Restaurant,"118 Karen Fields
West Angelaport, GA 22035",Taylormouth,001-763-656-6801x10211,603.0,Pending,Shelter
929,Bread,23,2025-03-26,181,Restaurant,Taylormouth,Vegan,Lunch,"Black, Montgomery and Hernandez",Restaurant,"118 Karen Fields
West Angelaport, GA 22035",Taylormouth,001-763-656-6801x10211,730.0,Completed,Shelter
930,Chicken,33,2025-03-18,983,Grocery Store,Herbertbury,Vegan,Lunch,"Munoz, Stone and Wallace",Grocery Store,"739 Adams Alley
Vangborough, IN 50041",Herbertbury,(041)135-3095x826,45.0,Completed,Charity
931,Vegetables,49,2025-03-23,139,Supermarket,Port Connie,Vegan,Snacks,Johnson-Ray,Supermarket,"3639 Jones Brooks
South Matthew, VA 33223",Port Connie,294.692.7978x3473,742.0,Completed,Charity
